# Dihedral Angle (Degree),  Occurrence1,  Occurrence2
1.000000000,  70.84534291,  70.79663217
3.000000000,  71.99548301,  70.73197858
5.000000000,  71.71519643,  70.94386933
7.000000000,  71.96852591,  71.58346746
9.000000000,  71.91245362,  70.98492861
11.00000000,  71.98704416,  71.14954394
13.00000000,  72.49062327,  70.72643483
15.00000000,  73.81863395,  73.00533067
17.00000000,  74.31274636,  73.00821318
19.00000000,  75.13033488,  74.21600888
21.00000000,  75.74609971,  75.46300498
23.00000000,  77.62742263,  76.14191256
25.00000000,  80.17774931,  77.90518438
27.00000000,  82.28239073,  79.87122183
29.00000000,  83.98981286,  81.98772978
31.00000000,  86.28193973,  83.74589976
33.00000000,  88.87227719,  85.77167178
35.00000000,  91.39714793,  88.61233868
37.00000000,  94.31656870,  91.09528166
39.00000000,  96.59613847,  94.66872742
41.00000000,  100.6344354,  97.48026596
43.00000000,  103.4304353,  98.70807726
45.00000000,  107.3534292,  103.1157435
47.00000000,  110.9979762,  106.3167132
49.00000000,  113.0450847,  108.9101285
51.00000000,  115.3675850,  112.1441290
53.00000000,  119.3855299,  114.0636508
55.00000000,  120.5299841,  115.3632797
57.00000000,  122.1330290,  116.8918148
59.00000000,  123.2711286,  117.5149473
61.00000000,  122.6649365,  117.5251713
63.00000000,  122.4223725,  117.0409151
65.00000000,  122.1652271,  116.5678261
67.00000000,  119.0126222,  113.1736874
69.00000000,  116.3488489,  111.2407200
71.00000000,  114.2617700,  109.3563675
73.00000000,  109.7998432,  105.7635393
75.00000000,  106.1716590,  100.8364054
77.00000000,  101.1621005,  97.56114438
79.00000000,  95.95359375,  93.21597878
81.00000000,  91.72496140,  88.84431930
83.00000000,  88.26177449,  86.12493769
85.00000000,  84.71822831,  82.78434967
87.00000000,  82.80731358,  80.74703431
89.00000000,  79.80396114,  78.60212754
91.00000000,  78.86944889,  78.20842016
93.00000000,  78.45770521,  78.41496848
95.00000000,  79.47115491,  80.45776748
97.00000000,  81.57774974,  82.73444181
99.00000000,  84.67666451,  86.40932135
101.0000000,  90.16976869,  90.42018778
103.0000000,  94.57253939,  95.52841451
105.0000000,  100.6289790,  101.6797137
107.0000000,  107.2800803,  107.4553607
109.0000000,  112.9706202,  113.2122172
111.0000000,  118.7175532,  119.2018536
113.0000000,  124.1300529,  123.8320950
115.0000000,  129.6657920,  128.3802866
117.0000000,  133.5552971,  132.1314712
119.0000000,  135.7090678,  133.4675756
121.0000000,  135.5955797,  132.6308279
123.0000000,  136.8287371,  132.8568298
125.0000000,  135.3576637,  130.0546026
127.0000000,  132.9262847,  125.9315692
129.0000000,  129.4883834,  120.6209788
131.0000000,  123.8372813,  117.7539380
133.0000000,  119.2721596,  112.5945930
135.0000000,  114.8677152,  106.9969330
137.0000000,  109.9866687,  101.6438066
139.0000000,  105.3861730,  97.53631186
141.0000000,  100.8418271,  93.73011909
143.0000000,  96.38573774,  90.19556866
145.0000000,  93.23185395,  88.41453739
147.0000000,  91.44673405,  87.08959484
149.0000000,  90.20648303,  85.06196736
151.0000000,  88.64304578,  84.45689836
153.0000000,  90.28682821,  84.36745988
155.0000000,  90.54640626,  85.58011347
157.0000000,  91.66539226,  87.51954866
159.0000000,  94.70422202,  89.55056275
161.0000000,  98.25731999,  92.48245278
163.0000000,  100.4552671,  96.05332666
165.0000000,  103.7118817,  99.02555048
167.0000000,  107.2357060,  102.5149722
169.0000000,  111.0292307,  105.7532307
171.0000000,  113.8248604,  109.3395338
173.0000000,  117.2890605,  112.2443430
175.0000000,  118.9232379,  114.1099071
177.0000000,  121.3104743,  116.3781360
179.0000000,  121.6927343,  117.3969851
181.0000000,  120.8355708,  117.8398134
183.0000000,  120.9035949,  116.9457567
185.0000000,  118.6351220,  115.9878909
187.0000000,  117.3958272,  114.1122897
189.0000000,  113.9175125,  110.4576638
191.0000000,  110.1102744,  107.4882302
193.0000000,  106.9090960,  105.3300857
195.0000000,  102.3409587,  101.8978521
197.0000000,  98.82878327,  97.75088231
199.0000000,  95.32815842,  95.12390035
201.0000000,  92.72832332,  92.53865706
203.0000000,  89.55405630,  89.85058585
205.0000000,  87.41033437,  87.60903580
207.0000000,  87.76592928,  86.78392515
209.0000000,  85.72101136,  85.75257316
211.0000000,  86.35266313,  85.30161575
213.0000000,  88.78963390,  86.85611692
215.0000000,  90.25637465,  88.64677258
217.0000000,  92.47209123,  90.49685087
219.0000000,  96.68362240,  93.71422942
221.0000000,  101.9233680,  97.55559227
223.0000000,  104.8106846,  102.0101479
225.0000000,  109.4210375,  105.8290078
227.0000000,  115.4630965,  109.7941862
229.0000000,  120.4822129,  116.1423366
231.0000000,  125.2738786,  121.1152904
233.0000000,  129.6603168,  125.0037354
235.0000000,  131.7908073,  129.0157723
237.0000000,  134.1980285,  129.8569803
239.0000000,  135.2481116,  131.1525858
241.0000000,  133.6891508,  132.3908862
243.0000000,  131.9221039,  129.8542462
245.0000000,  127.8463443,  126.7716385
247.0000000,  124.9254686,  124.0371707
249.0000000,  118.5482430,  120.2336894
251.0000000,  112.3018503,  114.8082691
253.0000000,  105.3635472,  109.3235319
255.0000000,  98.91310366,  104.6999046
257.0000000,  92.93888810,  99.00176289
259.0000000,  88.06834121,  93.51152844
261.0000000,  84.56145181,  89.29611547
263.0000000,  80.50978276,  87.23043125
265.0000000,  78.09294419,  85.74553371
267.0000000,  76.93315492,  83.98054923
269.0000000,  76.20247672,  84.64242765
271.0000000,  77.14019114,  85.41618489
273.0000000,  78.77477266,  87.32204943
275.0000000,  81.09066967,  90.02605274
277.0000000,  84.47914652,  93.64399024
279.0000000,  88.15838122,  97.98405178
281.0000000,  91.64090984,  102.4605234
283.0000000,  97.81066244,  105.8614337
285.0000000,  101.2593607,  110.4025537
287.0000000,  104.6533367,  115.2774683
289.0000000,  108.3106044,  118.9433601
291.0000000,  111.9895276,  122.7791551
293.0000000,  114.5456609,  126.0372548
295.0000000,  116.9782205,  128.1216824
297.0000000,  118.5577382,  129.6011670
299.0000000,  118.8078123,  129.1253228
301.0000000,  119.5349375,  130.5029703
303.0000000,  118.6907987,  128.2514337
305.0000000,  117.4900596,  126.4344449
307.0000000,  115.3107146,  125.2008654
309.0000000,  113.0267021,  121.3893684
311.0000000,  110.5799785,  118.6449972
313.0000000,  106.9809242,  115.7998492
315.0000000,  104.4922045,  112.1206025
317.0000000,  100.9979830,  109.3070867
319.0000000,  97.66190451,  105.0549387
321.0000000,  94.66976812,  101.5220428
323.0000000,  91.66162927,  98.29846351
325.0000000,  88.93006134,  95.88946726
327.0000000,  85.00191763,  92.99429976
329.0000000,  83.33587076,  89.16413206
331.0000000,  81.22991709,  87.44434286
333.0000000,  79.18577458,  84.53842787
335.0000000,  77.81893234,  83.43752085
337.0000000,  75.76146428,  80.11618340
339.0000000,  74.65981509,  79.15307277
341.0000000,  73.41033059,  77.66846373
343.0000000,  72.75484665,  76.20484096
345.0000000,  71.93532522,  74.81703742
347.0000000,  71.72875450,  73.62319404
349.0000000,  71.18928958,  73.07477974
351.0000000,  70.68579668,  72.86831518
353.0000000,  70.56926771,  72.50971623
355.0000000,  71.07345578,  71.52208179
357.0000000,  70.61036105,  71.60354650
359.0000000,  70.21770261,  70.63126786
